Time	GLC	ATP	G6P	ADP	F6P	FBP
529.94	-4.24474988478315e-05	-0.00501470540813323	-0.00466092641799138	0.00501470540813323	-0.000268883992446183	0.00497225790928539
532.16	-4.19825428961486e-05	-0.00496933033536038	-0.00461627819706945	0.00496933033536038	-0.000269087052498635	0.00492734779246424
534.38	-4.15931209506519e-05	-0.00492444531102696	-0.00457191017210817	0.00492444531102696	-0.000269348897017484	0.00488285219007631
536.6	-4.12727332200146e-05	-0.00488005949131492	-0.00452784866303039	0.00488005949131492	-0.000269665361844504	0.00483878675809491
538.82	-4.101487991291e-05	-0.00483618203240622	-0.00448411998975893	0.00483618203240622	-0.000270032282821468	0.00479516715249331
541.04	-4.08130612380114e-05	-0.00479282209048281	-0.00444075047221664	0.00479282209048281	-0.000270445495790151	0.0047520090292448
543.26	-4.0660777403992e-05	-0.00474998882172668	-0.00439776643032636	0.00474998882172668	-0.000270900836592327	0.00470932804432268
545.48	-4.05515286195251e-05	-0.00470769138231976	-0.00435519418401094	0.00470769138231976	-0.000271394141069769	0.00466713985370023
547.7	-4.0478815093284e-05	-0.00466593892844402	-0.0043130600531932	0.00466593892844402	-0.000271921245064251	0.00462546011335074
549.92	-4.04361370339418e-05	-0.00462474061628143	-0.004271390357796	0.00462474061628143	-0.000272477984417549	0.00458430447924749
552.14	-4.04169946501719e-05	-0.00458410560201394	-0.00423021141774216	0.00458410560201394	-0.000273060194971435	0.00454368860736377
554.36	-4.04148881506476e-05	-0.00454404304182352	-0.00418954955295454	0.00454404304182352	-0.000273663712567683	0.00450362815367287
556.58	-4.0423317744042e-05	-0.00450456209189213	-0.00414943108335597	0.00450456209189213	-0.000274284373048069	0.00446413877414808
558.8	-4.04357836390284e-05	-0.00446567190840172	-0.00410988232886929	0.00446567190840172	-0.000274918012254365	0.00442523612476269
561.02	-4.04457860442801e-05	-0.00442738164753426	-0.00407092960941735	0.00442738164753426	-0.000275560466028346	0.00438693586148998
563.24	-4.04468251684704e-05	-0.0043897004654717	-0.00403259924492298	0.0043897004654717	-0.000276207570211786	0.00434925364030323
565.46	-4.04324012202725e-05	-0.00435263751839602	-0.00399491755530902	0.00435263751839602	-0.000276855160646459	0.00431220511717575
567.68	-4.03960144083596e-05	-0.00431620196248917	-0.00395791086049831	0.00431620196248917	-0.000277499073174138	0.00427580594808081
569.9	-4.03311649414051e-05	-0.0042804029539331	-0.0039216054804137	0.0042804029539331	-0.000278135143636599	0.0042400717889917
572.12	-4.02313530280822e-05	-0.0042452496489098	-0.00388602773497802	0.0042452496489098	-0.000278759207875614	0.00420501829588171
574.34	-4.00900788770641e-05	-0.0042107512036012	-0.00385120394411411	0.0042107512036012	-0.000279367101732958	0.00417066112472413
576.56	-3.99008426970241e-05	-0.00417691677418927	-0.00381716042774482	0.00417691677418927	-0.000279954661050405	0.00413701593149225
578.78	-3.96571446966354e-05	-0.00414375551685598	-0.00378392350579298	0.00414375551685598	-0.000280517721669729	0.00410409837215934
581	-3.93524850845714e-05	-0.00411127658778328	-0.00375151949818144	0.00411127658778328	-0.000281052119432704	0.00407192410269871
583.22	-3.89819420850151e-05	-0.00407947629333602	-0.00371996207619029	0.00407947629333602	-0.000281550332975693	0.004040494351251
585.44	-3.85469059841888e-05	-0.00404829954061051	-0.00368921431652871	0.00404829954061051	-0.000281991412113415	0.00400975263462632
587.66	-3.80503450838245e-05	-0.00401767838688595	-0.00365922664726312	0.00401767838688595	-0.000282351049455178	0.00397962804180213
589.88	-3.74952276856543e-05	-0.00398754488944156	-0.00362994949645996	0.00398754488944156	-0.00028260493761029	0.0039500496617559
592.1	-3.68845220914105e-05	-0.00395783110555652	-0.00360133329218564	0.00395783110555652	-0.000282728769188059	0.00392094658346511
594.32	-3.62211966028249e-05	-0.00392846909251005	-0.0035733284625066	0.00392846909251005	-0.000282698236797793	0.00389224789590722
596.54	-3.55082195216298e-05	-0.00389939090758133	-0.00354588543548927	0.00389939090758133	-0.0002824890330488	0.0038638826880597
598.76	-3.47485591495572e-05	-0.00387052860804958	-0.00351895463920008	0.00387052860804958	-0.000282076850550387	0.00383578004890003
600.98	-3.39451837883393e-05	-0.003841814251194	-0.00349248650170546	0.003841814251194	-0.000281437381911864	0.00380786906740566
603.2	-3.31010617397081e-05	-0.00381317989429378	-0.00346643145107183	0.00381317989429378	-0.000280546319742537	0.00378007883255407
605.42	-3.22191613053956e-05	-0.00378455759462812	-0.00344073991536562	0.00378455759462812	-0.000279379356651715	0.00375233843332273
607.64	-3.13024507871341e-05	-0.00375587940947624	-0.00341536232265326	0.00375587940947624	-0.000277912185248707	0.0037245769586891
609.86	-3.03538984866557e-05	-0.00372707739611732	-0.00339024910100119	0.00372707739611732	-0.000276120498142818	0.00369672349763066
612.08	-2.93764727056922e-05	-0.00369808361183057	-0.00336535067847583	0.00369808361183057	-0.000273979987943359	0.00366870713912488
614.3	-2.8373141745976e-05	-0.00366883011389519	-0.0033406174831436	0.00366883011389519	-0.000271466347259637	0.00364045697214921
616.52	-2.7346873909239e-05	-0.00363924895959038	-0.00331599994307095	0.00363924895959038	-0.000268555268700959	0.00361190208568114
618.74	-2.63006374972134e-05	-0.00360927220619535	-0.00329144848632429	0.00360927220619535	-0.000265222444876634	0.00358297156869814
620.96	-2.52374008116313e-05	-0.00357883191098929	-0.00326691354097006	0.00357883191098929	-0.00026144356839597	0.00355359451017766
623.18	-2.41601321542247e-05	-0.0035478601312514	-0.00324234553507468	0.0035478601312514	-0.000257194331868274	0.00352369999909718
625.4	-2.30717998267258e-05	-0.00351628892426089	-0.00321769489670458	0.00351628892426089	-0.000252450427902855	0.00349321712443417
627.62	-2.19753721308667e-05	-0.00348405034729696	-0.0031929120539262	0.00348405034729696	-0.000247187549109022	0.00346207497516609
629.84	-2.08738173683794e-05	-0.0034510764576388	-0.00316794743480597	0.0034510764576388	-0.00024138138809608	0.00343020264027042
632.06	-1.9770103840996e-05	-0.00341729931256563	-0.0031427514674103	0.00341729931256563	-0.00023500763747334	0.00339752920872463
634.28	-1.86671998504486e-05	-0.00338265096935663	-0.00311727457980563	0.00338265096935663	-0.000228041989850107	0.00336398376950618
636.5	-1.75680736984694e-05	-0.00334706348529102	-0.00309146720005839	0.00334706348529102	-0.000220460137835692	0.00332949541159255
638.72	-1.64756936867903e-05	-0.00331046891764798	-0.003065279756235	0.00331046891764798	-0.000212237774039402	0.00329399322396119
640.94	-1.53930281171436e-05	-0.00327279932370673	-0.0030386626764019	0.00327279932370673	-0.000203350591070543	0.00325740629558959
643.16	-1.43230452912612e-05	-0.00323398676074647	-0.00301156638862552	0.00323398676074647	-0.000193774281538426	0.00321966371545521
645.38	-1.32687135108754e-05	-0.00319396328604639	-0.00298394132097228	0.00319396328604639	-0.000183484538052357	0.00318069457253551
647.6	-1.22330010777182e-05	-0.0031526609568857	-0.00295573790150862	0.0031526609568857	-0.000172457053221645	0.00314042795580798
649.82	-1.12188762935216e-05	-0.00311001183054359	-0.00292690655830095	0.00311001183054359	-0.000160667519655597	0.00309879295425007
652.04	-1.02293074600178e-05	-0.00306594796429928	-0.00289739771941572	0.00306594796429928	-0.000148091629963522	0.00305571865683926
654.26	-9.26726287893884e-06	-0.00302040141543195	-0.00286716181291934	0.00302040141543195	-0.000134705076754727	0.00301113415255301
656.48	-8.33571085201691e-06	-0.00297330424122082	-0.00283614926687826	0.00297330424122082	-0.000120483552638522	0.0029649685303688
658.7	-7.43761968098398e-06	-0.00292458849894507	-0.00280431050935889	0.00292458849894507	-0.000105402750224212	0.00291715087926409
660.92	-6.5759576675722e-06	-0.00287418624588392	-0.00277159596842767	0.00287418624588392	-8.94383621211066e-05	0.00286761028821635
663.14	-5.75369311351366e-06	-0.00282202953931656	-0.00273795607215102	0.00282202953931656	-7.25660809385138e-05	0.00281627584620305
665.36	-4.9737943205405e-06	-0.00276805043652221	-0.00270334124859538	0.00276805043652221	-5.47615992857424e-05	0.00276307664220167
667.58	-4.23922959038472e-06	-0.00271218099478004	-0.00266770192582717	0.00271218099478004	-3.60006097720985e-05	0.00270794176518966
669.8	-3.55296722477846e-06	-0.00265435327136927	-0.00263098853191282	0.00265435327136927	-1.6258805006891e-05	0.00265080030414449
672.02	-2.91797552545381e-06	-0.0025944993235691	-0.00259315149491877	0.0025944993235691	4.48812240057199e-06	0.00259158134804365
674.24	-2.3372227941429e-06	-0.00253255120865874	-0.00255414124291143	0.00253255120865874	2.62644798409816e-05	0.00253021398586459
676.46	-1.81367733257776e-06	-0.00246844098391737	-0.00251390820395724	0.00246844098391737	4.90945747050318e-05	0.00246662730658479
678.68	-1.35030744249052e-06	-0.0024021007066242	-0.00247240280612263	0.0024021007066242	7.30027143834137e-05	0.00240075039918171
680.9	-9.50081425613269e-07	-0.00233346243405843	-0.00242957547747402	0.00233346243405843	9.80132062668192e-05	0.00233251235263282
683.12	-6.15967583678114e-07	-0.00226245822349927	-0.00238537664607786	0.00226245822349927	0.000124150357745939	0.0022618422559156
685.34	-3.50934218417116e-07	-0.00218902013222592	-0.00233975674000055	0.00218902013222592	0.000151438476211468	0.0021886691980075
687.56	-1.57949631562386e-07	-0.00211308021751757	-0.00229266618730854	0.00211308021751757	0.000179901869054096	0.002112922267886
689.78	-3.99821248460187e-08	-0.00203457053665342	-0.00224405541606825	0.00203457053665342	0.000209564843664517	0.00203453055452858
692	-1.0842021724855e-19	-0.00195342314691269	-0.00219387485434611	0.00195342314691269	0.000240451707433419	0.00195342314691269
